Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n_Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,ID,Year_Birth,Dt_Customer
60208,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,47,2789,0,0,0,0,1,0,0,1,0,0,597,538,1,3678,1973,2012-10-07 00:00:00.0000000
61798,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,56,2377,0,0,1,0,0,0,0,0,0,1,450,437,0,5626,1964,2013-11-23 00:00:00.0000000
62466,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,50,2324,0,1,0,0,0,1,0,0,0,0,806,723,0,5156,1970,2014-01-15 00:00:00.0000000
62535,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,65,2428,0,0,1,0,0,0,0,1,0,0,346,294,0,7002,1955,2013-10-03 00:00:00.0000000
72940,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,50,2534,0,1,0,0,0,0,0,1,0,0,865,749,0,291,1970,2013-06-19 00:00:00.0000000
78285,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,32,2403,0,1,0,0,0,0,0,0,1,0,1387,1347,0,6406,1988,2013-10-28 00:00:00.0000000
78394,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,34,2658,0,0,0,1,0,0,0,1,0,0,1262,1096,0,5302,1986,2013-02-15 00:00:00.0000000
78687,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,37,2848,0,0,0,1,0,0,0,1,0,0,1889,1648,1,3698,1983,2012-08-09 00:00:00.0000000
81843,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,60,2592,0,1,0,0,0,0,0,0,1,0,1505,1367,0,1650,1960,2013-04-22 00:00:00.0000000
82170,0,0,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,3,11,0,42,2375,0,1,0,0,0,0,0,0,0,1,1871,1834,0,8164,1978,2013-11-25 00:00:00.0000000
18100,0,0,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,74,2486,0,1,0,0,0,0,0,1,0,0,13,12,0,5029,1946,2013-08-06 00:00:00.0000000
18793,1,0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0,49,2692,0,1,0,0,0,0,0,1,0,0,57,37,0,9668,1971,2013-01-12 00:00:00.0000000
20981,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,43,2584,0,0,0,1,0,1,0,0,0,0,43,13,0,3865,1977,2013-04-30 00:00:00.0000000
27421,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0,66,2723,0,0,0,0,1,0,0,1,0,0,269,214,0,6878,1954,2012-12-12 00:00:00.0000000
30675,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,2753,0,1,0,0,0,0,0,1,0,0,41,20,0,4099,1972,2012-11-12 00:00:00.0000000
34053,0,1,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,3,11,0,52,2816,0,0,0,1,0,0,0,0,1,0,91,79,0,1970,1968,2012-09-10 00:00:00.0000000
36790,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,37,2644,0,1,0,0,0,0,0,1,0,0,56,46,0,7042,1983,2013-03-01 00:00:00.0000000
37401,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,47,2213,0,1,0,0,0,0,0,0,0,1,45,42,0,10795,1973,2014-05-06 00:00:00.0000000
51529,0,1,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,3,11,0,71,2454,0,0,0,0,1,0,0,0,1,0,445,423,0,10664,1949,2013-09-07 00:00:00.0000000
57705,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,54,2328,0,1,0,0,0,0,0,0,0,1,446,406,0,4609,1966,2014-01-11 00:00:00.0000000
59601,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,43,2498,1,0,0,0,0,1,0,0,0,0,774,751,1,10507,1977,2013-07-25 00:00:00.0000000
66426,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,3,11,0,59,2429,0,0,0,1,0,0,0,0,0,1,1220,1063,0,1729,1961,2013-10-02 00:00:00.0000000
69263,0,1,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,3,11,0,55,2275,0,0,1,0,0,0,0,1,0,0,547,526,1,9362,1965,2014-03-05 00:00:00.0000000
74068,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,44,2626,0,1,0,0,0,0,0,1,0,0,1566,1551,0,6982,1976,2013-03-19 00:00:00.0000000
74805,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,65,2394,0,0,0,1,0,1,0,0,0,0,783,746,0,7143,1955,2013-11-06 00:00:00.0000000
75315,0,1,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,3,11,0,66,2234,0,0,0,1,0,0,0,1,0,0,810,779,0,4390,1954,2014-04-15 00:00:00.0000000
78569,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,74,2289,0,1,0,0,0,0,0,1,0,0,1641,1546,1,1577,1946,2014-02-19 00:00:00.0000000
83145,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,46,2804,0,0,0,1,0,0,0,1,0,0,1719,1605,1,5031,1974,2012-09-22 00:00:00.0000000
18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,30,2657,0,1,0,0,0,0,0,1,0,0,67,49,0,2253,1990,2013-02-16 00:00:00.0000000
21888,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,34,2706,0,0,1,0,0,0,0,0,1,0,149,85,0,7141,1986,2012-12-29 00:00:00.0000000
25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,2808,1,0,0,0,0,0,0,0,0,1,90,79,0,8524,1974,2012-09-18 00:00:00.0000000
31605,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,41,2743,0,1,0,0,0,0,0,0,0,1,119,113,0,4713,1979,2012-11-22 00:00:00.0000000
31788,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,37,2260,0,0,1,0,0,0,0,0,1,0,54,48,0,5726,1983,2014-03-20 00:00:00.0000000
33051,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,61,2841,0,0,0,0,1,0,0,0,1,0,616,397,0,3766,1959,2012-08-16 00:00:00.0000000
41580,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,42,2725,0,0,0,1,0,0,0,1,0,0,89,86,0,7393,1978,2012-12-10 00:00:00.0000000
41986,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,42,2299,1,0,0,0,0,0,0,1,0,0,51,39,0,1307,1978,2014-02-09 00:00:00.0000000
42769,0,1,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,3,11,0,58,2419,0,1,0,0,0,0,0,0,0,1,88,88,0,10609,1962,2013-10-12 00:00:00.0000000
45894,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,2281,0,1,0,0,0,1,0,0,0,0,38,25,0,5231,1974,2014-02-27 00:00:00.0000000
49096,1,1,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,56,2437,0,1,0,0,0,0,0,1,0,0,180,173,0,7533,1964,2013-09-24 00:00:00.0000000
58582,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,38,2433,0,0,0,1,0,1,0,0,0,0,721,679,1,5782,1982,2013-09-28 00:00:00.0000000
76412,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,40,2579,0,0,1,0,0,0,0,0,0,1,1791,1774,2,9493,1980,2013-05-05 00:00:00.0000000
11448,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,45,2355,1,0,0,0,0,1,0,0,0,0,8,2,0,10241,1975,2013-12-15 00:00:00.0000000
20491,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,34,2679,0,0,0,1,0,1,0,0,0,0,20,10,0,2518,1986,2013-01-25 00:00:00.0000000
22148,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2236,0,0,1,0,0,0,0,1,0,0,38,27,0,10779,1983,2014-04-13 00:00:00.0000000
24645,1,0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,32,2764,0,1,0,0,0,0,0,1,0,0,17,17,0,9530,1988,2012-11-01 00:00:00.0000000
24762,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,48,2298,0,0,1,0,0,0,0,1,0,0,46,6,1,8443,1972,2014-02-10 00:00:00.0000000
27733,1,0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,39,2466,0,1,0,0,0,1,0,0,0,0,40,23,0,87,1981,2013-08-26 00:00:00.0000000
28764,1,1,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,54,2183,0,0,0,1,0,0,0,0,0,1,11,10,1,9725,1966,2014-06-05 00:00:00.0000000
30477,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,36,2317,0,1,0,0,0,0,0,0,1,0,54,42,0,10796,1984,2014-01-22 00:00:00.0000000
30828,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,40,2427,0,0,1,0,0,0,0,1,0,0,44,32,0,6507,1980,2013-10-04 00:00:00.0000000
32146,1,0,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,3,11,0,37,2207,0,1,0,0,0,1,0,0,0,0,63,60,0,8933,1983,2014-05-12 00:00:00.0000000
35797,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,2780,0,1,0,0,0,0,0,1,0,0,47,26,0,9653,1975,2012-10-16 00:00:00.0000000
36715,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,49,2748,0,1,0,0,0,0,0,1,0,0,341,325,0,247,1971,2012-11-17 00:00:00.0000000
36781,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,41,2239,0,1,0,0,0,0,0,1,0,0,50,37,0,9289,1979,2014-04-10 00:00:00.0000000
39435,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,47,2486,0,0,0,1,0,0,0,0,0,1,89,76,0,10477,1973,2013-08-06 00:00:00.0000000
54197,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,60,2246,0,1,0,0,0,0,0,0,1,0,224,211,0,2613,1960,2014-04-03 00:00:00.0000000
62513,0,1,16,520,42,98,0,42,14,2,6,4,10,6,0,0,0,0,0,0,3,11,0,53,2452,0,0,0,1,0,0,0,0,1,0,702,688,0,7446,1967,2013-09-09 00:00:00.0000000
69063,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,54,2758,0,1,0,0,0,0,0,0,0,1,902,876,0,1459,1966,2012-11-07 00:00:00.0000000
70844,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,53,2401,1,0,0,0,0,0,0,1,0,0,292,290,0,3388,1967,2013-10-30 00:00:00.0000000
71706,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,61,2752,0,0,0,1,0,0,0,1,0,0,1429,1415,0,9463,1959,2012-11-13 00:00:00.0000000
75345,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,50,2671,0,0,1,0,0,0,0,0,1,0,1954,1821,1,6072,1970,2013-02-02 00:00:00.0000000
93790,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,50,2296,0,0,1,0,0,0,0,1,0,0,2304,2259,3,10133,1970,2014-02-12 00:00:00.0000000
26954,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,2211,0,0,1,0,0,0,0,1,0,0,16,15,0,9392,1971,2014-05-08 00:00:00.0000000
36230,1,0,17,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,49,2414,0,0,1,0,0,0,0,0,1,0,56,53,0,6471,1971,2013-10-17 00:00:00.0000000
38557,1,0,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,42,2716,0,0,1,0,0,0,0,1,0,0,118,91,0,3629,1978,2012-12-19 00:00:00.0000000
38887,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,2278,0,0,0,1,0,0,0,0,0,1,39,36,0,10146,1972,2014-03-02 00:00:00.0000000
44078,1,1,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,3,11,0,51,2169,0,1,0,0,0,0,0,1,0,0,37,33,0,10785,1969,2014-06-19 00:00:00.0000000
49166,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,46,2540,0,0,1,0,0,0,0,1,0,0,258,148,0,7848,1974,2013-06-13 00:00:00.0000000
53537,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,61,2309,0,0,0,1,0,0,0,0,0,1,87,81,0,1880,1959,2014-01-30 00:00:00.0000000
60161,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,55,2773,1,0,0,0,0,1,0,0,0,0,894,717,0,796,1965,2012-10-23 00:00:00.0000000
60585,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,49,2529,0,1,0,0,0,0,0,0,0,1,715,694,0,3478,1971,2013-06-24 00:00:00.0000000
61014,0,1,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,3,11,0,40,2846,0,1,0,0,0,0,0,1,0,0,1118,1089,0,1092,1980,2012-08-11 00:00:00.0000000
64497,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,66,2816,1,0,0,0,0,0,0,1,0,0,1612,1420,1,380,1954,2012-09-10 00:00:00.0000000
65463,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,46,2309,0,1,0,0,0,1,0,0,0,0,546,530,1,4741,1974,2014-01-30 00:00:00.0000000
69389,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,43,2798,0,1,0,0,0,0,0,0,0,1,782,767,0,618,1977,2012-09-28 00:00:00.0000000
72828,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,58,2659,0,1,0,0,0,0,0,0,1,0,1473,1268,0,9212,1962,2013-02-14 00:00:00.0000000
75261,0,0,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0,3,11,1,65,2591,0,0,0,1,0,0,0,0,0,1,1726,1709,2,7999,1955,2013-04-23 00:00:00.0000000
75278,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,68,2675,0,0,0,1,0,0,0,1,0,0,856,782,0,10983,1952,2013-01-29 00:00:00.0000000
80763,0,0,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,3,11,1,70,2477,0,1,0,0,0,0,0,1,0,0,1184,953,2,5718,1950,2013-08-15 00:00:00.0000000
81300,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,57,2766,0,1,0,0,0,0,0,0,0,1,1205,1169,1,4673,1963,2012-10-30 00:00:00.0000000
89891,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,29,2599,0,0,0,1,0,0,0,1,0,0,653,470,1,11101,1991,2013-04-15 00:00:00.0000000
20193,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,29,2737,0,0,0,1,0,1,0,0,0,0,73,64,0,4712,1991,2012-11-28 00:00:00.0000000
25707,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2321,0,0,1,0,0,0,1,0,0,0,18,15,0,11086,1984,2014-01-18 00:00:00.0000000
37406,1,0,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,3,11,1,40,2421,0,1,0,0,0,0,0,1,0,0,14,11,0,1581,1980,2013-10-10 00:00:00.0000000
39767,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,69,2502,0,0,0,1,0,0,0,0,1,0,438,391,0,7384,1951,2013-07-21 00:00:00.0000000
40794,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,45,2607,0,1,0,0,0,0,0,1,0,0,384,334,0,9507,1975,2013-04-07 00:00:00.0000000
42403,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,49,2359,0,1,0,0,0,0,0,0,0,1,39,36,0,1064,1971,2013-12-11 00:00:00.0000000
43824,1,1,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,3,11,0,49,2811,0,1,0,0,0,0,0,1,0,0,154,122,0,7414,1971,2012-09-15 00:00:00.0000000
44319,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,45,2232,0,1,0,0,0,0,0,0,1,0,34,31,0,8962,1975,2014-04-17 00:00:00.0000000
53233,0,1,18,28,0,9,3,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,63,2262,0,1,0,0,0,1,0,0,0,0,40,40,0,8207,1957,2014-03-18 00:00:00.0000000
54210,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,41,2564,0,1,0,0,0,1,0,0,0,0,322,277,0,10552,1979,2013-05-20 00:00:00.0000000
57136,0,0,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,3,11,1,53,2566,1,0,0,0,0,0,0,1,0,0,1052,925,0,6409,1967,2013-05-18 00:00:00.0000000
65704,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,48,2418,0,0,1,0,0,1,0,0,0,0,571,325,0,7000,1972,2013-10-13 00:00:00.0000000
66653,1,1,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,3,11,0,45,2819,0,0,0,1,0,0,0,1,0,0,606,600,0,3076,1975,2012-09-07 00:00:00.0000000
72099,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,3,11,0,46,2769,0,1,0,0,0,0,0,1,0,0,1166,1144,0,11056,1974,2012-10-27 00:00:00.0000000
77972,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,66,2262,0,0,0,1,0,0,0,1,0,0,1089,1077,0,6521,1954,2014-03-18 00:00:00.0000000
81361,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,33,2283,1,0,0,0,0,0,0,1,0,0,702,626,0,535,1987,2014-02-25 00:00:00.0000000
83003,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,3,11,1,55,2642,0,0,0,1,0,0,0,1,0,0,1552,1430,1,9560,1965,2013-03-03 00:00:00.0000000
89058,0,0,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,60,2728,0,1,0,0,0,0,0,0,1,0,807,764,0,10991,1960,2012-12-07 00:00:00.0000000
7500,1,0,19,3,1,10,3,2,12,3,2,0,3,5,0,0,0,0,0,0,3,11,0,45,2429,0,1,0,0,0,0,0,0,1,0,19,7,0,2139,1975,2013-10-02 00:00:00.0000000
7500,1,0,19,3,1,10,3,2,12,3,2,0,3,5,0,0,0,0,0,0,3,11,0,45,2429,0,1,0,0,0,0,0,0,1,0,19,7,0,4692,1976,2012-08-01 00:00:00.0000000
7500,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,44,2856,0,1,0,0,0,0,0,1,0,0,39,7,1,2139,1975,2013-10-02 00:00:00.0000000
7500,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,44,2856,0,1,0,0,0,0,0,1,0,0,39,7,1,4692,1976,2012-08-01 00:00:00.0000000
16860,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,59,2814,0,1,0,0,0,0,0,1,0,0,24,10,0,4415,1961,2012-09-12 00:00:00.0000000
27213,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,3,11,1,48,2827,0,0,1,0,0,0,0,0,0,1,67,64,0,3645,1972,2012-08-30 00:00:00.0000000
29009,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,39,2371,0,1,0,0,0,0,0,1,0,0,42,40,0,8416,1981,2013-11-29 00:00:00.0000000
30093,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2515,0,1,0,0,0,0,0,1,0,0,53,37,0,10595,1990,2013-07-08 00:00:00.0000000
30351,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,3,11,0,46,2547,0,0,0,1,0,0,0,0,0,1,44,42,0,5049,1974,2013-06-06 00:00:00.0000000
38200,1,1,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,50,2728,0,0,0,1,0,0,0,1,0,0,16,15,0,3525,1970,2012-12-07 00:00:00.0000000
38201,0,1,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,3,11,0,60,2616,0,0,0,1,0,0,0,0,0,1,256,244,0,4967,1960,2013-03-29 00:00:00.0000000
43974,1,0,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,40,2723,0,1,0,0,0,0,0,0,0,1,479,407,0,9215,1980,2012-12-12 00:00:00.0000000
44359,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,42,2171,0,1,0,0,0,0,0,1,0,0,44,43,0,6355,1978,2014-06-17 00:00:00.0000000
55842,0,1,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,43,2196,0,1,0,0,0,0,0,0,1,0,494,470,0,5512,1977,2014-05-23 00:00:00.0000000
56939,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,44,2443,0,1,0,0,0,0,0,1,0,0,512,463,0,2162,1976,2013-09-18 00:00:00.0000000
57100,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0,47,2366,0,0,0,1,0,0,0,1,0,0,313,217,0,2727,1973,2013-12-04 00:00:00.0000000
64509,0,0,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1,30,2475,0,0,1,0,0,0,0,1,0,0,1645,1568,1,9242,1990,2013-08-17 00:00:00.0000000
65295,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,40,2347,0,0,1,0,0,0,0,0,0,1,658,652,0,9596,1980,2013-12-23 00:00:00.0000000
76982,0,0,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,3,11,1,53,2293,1,0,0,0,0,0,0,1,0,0,1032,1002,1,6931,1967,2014-02-15 00:00:00.0000000
78931,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,49,2406,0,1,0,0,0,0,0,0,0,1,908,873,0,3967,1971,2013-10-25 00:00:00.0000000
79410,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,59,2190,0,1,0,0,0,0,0,1,0,0,1357,1344,0,7959,1961,2014-05-29 00:00:00.0000000
79946,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,54,2207,0,0,0,0,1,0,0,1,0,0,1450,1422,0,10102,1966,2014-05-12 00:00:00.0000000
80184,0,0,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0,76,2279,0,1,0,0,0,0,0,0,1,0,1902,1902,2,3711,1944,2014-03-01 00:00:00.0000000
87305,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,60,2803,1,0,0,0,0,1,0,0,0,0,1072,992,1,3619,1960,2012-09-23 00:00:00.0000000
88194,0,1,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,3,11,1,41,2261,0,0,1,0,0,1,0,0,0,0,1236,1198,2,9369,1979,2014-03-19 00:00:00.0000000
6560,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,38,2358,0,0,1,0,0,0,0,0,1,0,111,-151,0,4246,1982,2013-12-12 00:00:00.0000000
18393,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,46,2251,0,1,0,0,0,0,1,0,0,0,46,42,0,6398,1974,2014-03-29 00:00:00.0000000
22701,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,43,2456,0,1,0,0,0,0,0,0,1,0,19,14,0,3112,1977,2013-09-05 00:00:00.0000000
27242,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,50,2754,0,0,1,0,0,0,0,1,0,0,67,28,0,3887,1970,2012-11-11 00:00:00.0000000
27469,0,0,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,3,11,0,73,2855,0,1,0,0,0,0,0,1,0,0,17,17,0,7990,1947,2012-08-02 00:00:00.0000000
34213,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,57,2819,0,0,0,0,1,0,0,1,0,0,91,65,0,10352,1963,2012-09-07 00:00:00.0000000
34728,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,34,2493,0,0,0,1,0,0,0,1,0,0,30,24,0,6287,1986,2013-07-30 00:00:00.0000000
38236,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,52,2441,0,0,1,0,0,0,0,0,0,1,78,68,0,4867,1968,2013-09-20 00:00:00.0000000
